,date,a2c,ddpg,ppo,td3,sac
1032,2023-07-21 09:00:00,,,12264640.194296507,,
1033,2023-07-21 10:00:00,,,8487813.537265502,,
1034,2023-07-21 11:00:00,,,9419376.5942865,,
1035,2023-07-21 12:00:00,,,10848800.835987505,,
1036,2023-07-21 13:00:00,,,13000960.744194506,,
1037,2023-07-21 14:00:00,,,8677003.257075503,,
1038,2023-07-21 15:00:00,,,8363432.684110503,,
1039,2023-07-24 09:00:00,,,11132054.386385504,,
1040,2023-07-24 10:00:00,,,9014655.988034498,,
1041,2023-07-24 11:00:00,,,8573320.126101501,,
1042,2023-07-24 12:00:00,,,11198698.856590506,,
1043,2023-07-24 13:00:00,,,10908476.294000506,,
1044,2023-07-24 14:00:00,,,9867389.4435045,,
1045,2023-07-24 15:00:00,,,11236815.901809506,,
1046,2023-07-25 09:00:00,,,13341027.126620509,,
1047,2023-07-25 10:00:00,,,13955627.099001508,,
1048,2023-07-25 11:00:00,,,11334971.144847509,,
1049,2023-07-25 12:00:00,,,9159640.508283503,,
1050,2023-07-25 13:00:00,,,8757979.646575503,,
1051,2023-07-25 14:00:00,,,11526869.509682504,,
1052,2023-07-25 15:00:00,,,10677798.0035335,,
1053,2023-07-26 09:00:00,,,11468584.3185075,,
1054,2023-07-26 10:00:00,,,11459014.349771503,,
1055,2023-07-26 11:00:00,,,13528315.587708505,,
1056,2023-07-26 12:00:00,,,10175831.429690504,,
1057,2023-07-26 13:00:00,,,10857074.0032955,,
1058,2023-07-26 14:00:00,,,11573922.298933504,,
1059,2023-07-26 15:00:00,,,14243953.963653505,,
1060,2023-07-27 09:00:00,,,12915159.187314505,,
1061,2023-07-27 10:00:00,,,13808500.487764502,,
1062,2023-07-27 11:00:00,,,9104898.4010385,,
1063,2023-07-27 12:00:00,,,11932430.264062503,,
1064,2023-07-27 13:00:00,,,11877887.962558504,,
1065,2023-07-27 14:00:00,,,13885783.5728395,,
1066,2023-07-27 15:00:00,,,10390775.8707095,,
1067,2023-07-28 09:00:00,,,11144268.351453504,,
1068,2023-07-28 10:00:00,,,11561195.3754955,,
1069,2023-07-28 11:00:00,,,9354388.961695503,,
1070,2023-07-28 12:00:00,,,14665723.453257505,,
1071,2023-07-28 13:00:00,,,11482140.445897505,,
1072,2023-07-28 14:00:00,,,11242407.4715625,,
1073,2023-07-28 15:00:00,,,12221511.841076504,,
1074,2023-07-31 09:00:00,,,14998439.190690504,,
1075,2023-07-31 10:00:00,,,13404413.319189502,,
1076,2023-07-31 11:00:00,,,14073327.939838506,,
1077,2023-07-31 12:00:00,,,10528357.612517498,,
1078,2023-07-31 13:00:00,,,13976672.832943505,,
1079,2023-07-31 14:00:00,,,11231405.643669505,,
1080,2023-07-31 15:00:00,,,12916990.549223503,,
1081,2023-08-01 09:00:00,,,14342155.704102503,,
1082,2023-08-01 10:00:00,,,9371254.105404504,,
1083,2023-08-01 11:00:00,,,12559283.0343395,,
1084,2023-08-01 12:00:00,,,12526468.521133505,,
1085,2023-08-01 13:00:00,,,14641279.7915105,,
1086,2023-08-01 14:00:00,,,10218347.980721502,,
1087,2023-08-01 15:00:00,,,11869620.733246503,,
1088,2023-08-02 09:00:00,,,9666986.943460504,,
1089,2023-08-02 10:00:00,,,9361701.596920509,,
1090,2023-08-02 11:00:00,,,12363410.589005508,,
1091,2023-08-02 12:00:00,,,11345675.749557504,,
1092,2023-08-02 13:00:00,,,12377644.0990685,,
1093,2023-08-02 14:00:00,,,12390461.830663504,,
1094,2023-08-02 15:00:00,,,14552799.119494503,,
1095,2023-08-03 09:00:00,,,11002248.851846503,,
1096,2023-08-03 10:00:00,,,11688925.533555506,,
1097,2023-08-03 11:00:00,,,12564918.4927885,,
1098,2023-08-03 12:00:00,,,15487057.672575504,,
1099,2023-08-03 13:00:00,,,13828366.504166504,,
1100,2023-08-03 14:00:00,,,14871155.192814505,,
1101,2023-08-03 15:00:00,,,9727829.909055503,,
1102,2023-08-04 09:00:00,,,12578441.779139504,,
1103,2023-08-04 10:00:00,,,12604611.357329505,,
1104,2023-08-04 11:00:00,,,15116982.433920505,,
1105,2023-08-04 12:00:00,,,11319002.798889505,,
1106,2023-08-04 13:00:00,,,12128961.064920504,,
1107,2023-08-04 14:00:00,,,12217217.5420225,,
1108,2023-08-04 15:00:00,,,9902082.957527502,,
1109,2023-08-07 09:00:00,,,15419107.257914504,,
1110,2023-08-07 10:00:00,,,12127864.939620502,,
1111,2023-08-07 11:00:00,,,12169475.981274502,,
1112,2023-08-07 12:00:00,,,12941610.956661502,,
1113,2023-08-07 13:00:00,,,16116543.4767075,,
1114,2023-08-07 14:00:00,,,14224677.998418504,,
1115,2023-08-07 15:00:00,,,15051797.4470285,,
1116,2023-08-08 09:00:00,,,12330104.424905503,,
1117,2023-08-08 10:00:00,,,12988698.482351504,,
1118,2023-08-08 11:00:00,,,16125900.449883504,,
1119,2023-08-08 12:00:00,,,14251773.065297505,,
1120,2023-08-08 13:00:00,,,12892022.832381506,,
1121,2023-08-08 14:00:00,,,12139680.145190502,,
1122,2023-08-08 15:00:00,,,13054203.826735506,,
1123,2023-08-09 09:00:00,,,12966386.350381505,,
1124,2023-08-09 10:00:00,,,15493105.184150506,,
1125,2023-08-09 11:00:00,,,10209154.055008505,,
1126,2023-08-09 12:00:00,,,13470494.424973505,,
1127,2023-08-09 13:00:00,,,10717379.617481504,,
1128,2023-08-09 14:00:00,,,10235599.507937508,,
1129,2023-08-09 15:00:00,,,15015690.730313506,,
1130,2023-08-10 09:00:00,,,11028143.325896503,,
1131,2023-08-10 10:00:00,,,10460252.116153505,,
1132,2023-08-10 11:00:00,,,13364718.931538504,,
1133,2023-08-10 12:00:00,,,13336182.3583955,,
1134,2023-08-10 13:00:00,,,15637735.721633503,,
1135,2023-08-10 14:00:00,,,12639310.2654805,,
1136,2023-08-10 15:00:00,,,12392230.989669502,,
1137,2023-08-11 09:00:00,,,13215249.050777504,,
1138,2023-08-11 10:00:00,,,13251845.823715502,,
1139,2023-08-11 11:00:00,,,15590494.4678715,,
1140,2023-08-11 12:00:00,,,10883943.4686005,,
1141,2023-08-11 13:00:00,,,10451227.661594506,,
1142,2023-08-11 14:00:00,,,15319726.7609405,,
1143,2023-08-11 15:00:00,,,12877343.952697504,,
1144,2023-08-14 09:00:00,,,11297525.696453504,,
1145,2023-08-14 10:00:00,,,10957038.8183425,,
1146,2023-08-14 11:00:00,,,10484144.944916504,,
1147,2023-08-14 12:00:00,,,13688035.416315507,,
1148,2023-08-14 13:00:00,,,13732899.293754503,,
1149,2023-08-14 14:00:00,,,16082966.830553504,,
1150,2023-08-14 15:00:00,,,14823631.489824504,,
1151,2023-08-15 09:00:00,,,14803986.4413795,,
1152,2023-08-15 10:00:00,,,16439136.667783502,,
1153,2023-08-15 11:00:00,,,13908928.084485505,,
1154,2023-08-15 12:00:00,,,11493617.109853504,,
1155,2023-08-15 13:00:00,,,10811701.912533505,,
1156,2023-08-15 14:00:00,,,14254593.108499505,,
1157,2023-08-15 15:00:00,,,11082179.526961504,,
1158,2023-08-16 09:00:00,,,10545576.462682502,,
1159,2023-08-16 10:00:00,,,15925261.309506506,,
1160,2023-08-16 11:00:00,,,10828899.219436502,,
1161,2023-08-16 12:00:00,,,12164836.963389505,,
1162,2023-08-16 13:00:00,,,13761813.329555502,,
1163,2023-08-16 14:00:00,,,16389596.420006502,,
1164,2023-08-16 15:00:00,,,11375625.802023504,,
1165,2023-08-17 09:00:00,,,14277504.152768498,,
1166,2023-08-17 10:00:00,,,11142593.401140504,,
1167,2023-08-17 11:00:00,,,10589242.857491506,,
1168,2023-08-17 12:00:00,,,16023025.163606502,,
1169,2023-08-17 13:00:00,,,11242225.766123502,,
1170,2023-08-17 14:00:00,,,10651189.999100504,,
1171,2023-08-17 15:00:00,,,13934819.3176455,,
1172,2023-08-18 09:00:00,,,13759611.854242504,,
1173,2023-08-18 10:00:00,,,15999477.2197205,,
1174,2023-08-18 11:00:00,,,13169301.311084509,,
1175,2023-08-18 12:00:00,,,12950771.6117535,,
1176,2023-08-18 13:00:00,,,14002370.906161506,,
1177,2023-08-18 14:00:00,,,14026468.0057165,,
1178,2023-08-18 15:00:00,,,16430996.188097505,,
1179,2023-08-21 09:00:00,,,11469968.045180503,,
1180,2023-08-21 10:00:00,,,10848020.194270505,,
1181,2023-08-21 11:00:00,,,16305002.076256506,,
1182,2023-08-21 12:00:00,,,13591369.989776503,,
1183,2023-08-21 13:00:00,,,11860171.844979502,,
1184,2023-08-21 14:00:00,,,11442185.4156955,,
1185,2023-08-21 15:00:00,,,10932337.123104503,,
1186,2023-08-22 09:00:00,,,14589423.250805495,,
1187,2023-08-22 10:00:00,,,14598091.140054507,,
1188,2023-08-22 11:00:00,,,17160221.518732503,,
1189,2023-08-22 12:00:00,,,15826984.970508505,,
1190,2023-08-22 13:00:00,,,15753206.631729506,,
1191,2023-08-22 14:00:00,,,17485843.9507775,,
1192,2023-08-22 15:00:00,,,14680320.104548505,,
1193,2023-08-23 09:00:00,,,12150377.548308508,,
1194,2023-08-23 10:00:00,,,11408552.518292503,,
1195,2023-08-23 11:00:00,,,15289003.344457503,,
1196,2023-08-23 12:00:00,,,11784403.615418505,,
1197,2023-08-23 13:00:00,,,11261206.050747504,,
1198,2023-08-23 14:00:00,,,17333945.622639503,,
1199,2023-08-23 15:00:00,,,11543194.807384506,,
1200,2023-08-24 09:00:00,,,13055668.630050505,,
1201,2023-08-24 10:00:00,,,14988801.415905502,,
1202,2023-08-24 11:00:00,,,17781062.506785505,,
1203,2023-08-24 12:00:00,,,12088997.541296504,,
1204,2023-08-24 13:00:00,,,15217700.1826395,,
1205,2023-08-24 14:00:00,,,11890761.204416506,,
1206,2023-08-24 15:00:00,,,11299641.721440502,,
1207,2023-08-25 09:00:00,,,15167191.020563507,,
1208,2023-08-25 10:00:00,,,13956557.828715509,,
1209,2023-08-25 11:00:00,,,15054496.155971505,,
1210,2023-08-25 12:00:00,,,15072331.837385504,,
1211,2023-08-25 13:00:00,,,17676389.230955504,,
1212,2023-08-25 14:00:00,,,13258009.528514504,,
1213,2023-08-25 15:00:00,,,14609693.090498503,,
1214,2023-08-28 09:00:00,,,15317454.116746506,,
1215,2023-08-28 10:00:00,,,19220248.752816506,,
1216,2023-08-28 11:00:00,,,16531345.901741505,,
1217,2023-08-28 12:00:00,,,18038334.871964507,,
1218,2023-08-28 13:00:00,,,11718338.1964525,,
1219,2023-08-28 14:00:00,,,15504607.748248504,,
1220,2023-08-28 15:00:00,,,15519820.396081507,,
1221,2023-08-29 09:00:00,,,18397475.7469565,,
1222,2023-08-29 10:00:00,,,14295845.002874505,,
1223,2023-08-29 11:00:00,,,14611206.275282498,,
1224,2023-08-29 12:00:00,,,16002776.422756506,,
1225,2023-08-29 13:00:00,,,16008047.409538506,,
1226,2023-08-29 14:00:00,,,19039411.156488504,,
1227,2023-08-29 15:00:00,,,12194615.630061503,,
1228,2023-08-30 09:00:00,,,16531311.434734505,,
1229,2023-08-30 10:00:00,,,12745457.756471502,,
1230,2023-08-30 11:00:00,,,12217429.239210503,,
1231,2023-08-30 12:00:00,,,18931830.4472595,,
1232,2023-08-30 13:00:00,,,13326053.959318504,,
1233,2023-08-30 14:00:00,,,16573782.9183815,,
1234,2023-08-30 15:00:00,,,12889513.212037502,,
1235,2023-08-31 09:00:00,,,12353702.536840504,,
1236,2023-08-31 10:00:00,,,19135506.954753507,,
1237,2023-08-31 11:00:00,,,13799440.799422506,,
1238,2023-08-31 12:00:00,,,12354484.1919255,,
1239,2023-08-31 13:00:00,,,18057411.2784335,,
1240,2023-08-31 14:00:00,,,13910098.906958506,,
1241,2023-08-31 15:00:00,,,18280991.725845505,,
1242,2023-04-26 11:00:00,,,1000000.0,,
1243,2023-04-26 12:00:00,,,1013764.979577,,
1244,2023-04-26 13:00:00,,,996444.887368,,
1245,2023-04-26 14:00:00,,,1013204.7463510002,,
1246,2023-04-26 15:00:00,,,1007873.8377160002,,
1247,2023-04-27 09:00:00,,,1033285.3626360002,,
1248,2023-04-27 10:00:00,,,1052909.414952,,
1249,2023-04-27 11:00:00,,,1053094.176215,,
1250,2023-04-27 12:00:00,,,1134611.910525,,
1251,2023-04-27 13:00:00,,,1048316.3895819996,,
1252,2023-04-27 14:00:00,,,1019668.4253329996,,
1253,2023-04-27 15:00:00,,,1145705.6889029995,,
1254,2023-04-28 09:00:00,,,1131388.8204809998,,
1255,2023-04-28 10:00:00,,,1118504.532137,,
1256,2023-04-28 11:00:00,,,1359988.3537210005,,
1257,2023-04-28 12:00:00,,,1188230.9685330002,,
1258,2023-04-28 13:00:00,,,1221773.517524,,
1259,2023-04-28 14:00:00,,,1222496.571556,,
1260,2023-04-28 15:00:00,,,1247428.203136,,
1261,2023-05-01 09:00:00,,,1292921.0135030006,,
1262,2023-05-01 10:00:00,,,1207293.382098,,
1263,2023-05-01 11:00:00,,,1323979.0539000002,,
1264,2023-05-01 12:00:00,,,1327559.4692060002,,
1265,2023-05-01 13:00:00,,,1443707.3420890004,,
1266,2023-05-01 14:00:00,,,1389563.0285020005,,
1267,2023-05-01 15:00:00,,,1438032.3278120006,,
1268,2023-05-02 09:00:00,,,1433212.9283970003,,
1269,2023-05-02 10:00:00,,,1786860.3941200003,,
1270,2023-05-02 11:00:00,,,1562200.4942270007,,
1271,2023-05-02 12:00:00,,,1253070.3318750008,,
1272,2023-05-02 13:00:00,,,1574639.8570320006,,
1273,2023-05-02 14:00:00,,,1500816.3614040003,,
1274,2023-05-02 15:00:00,,,1803172.401177001,,
1275,2023-05-03 09:00:00,,,1975360.5317500003,,
1276,2023-05-03 10:00:00,,,1725236.039636001,,
1277,2023-05-03 11:00:00,,,1754548.7954870013,,
1278,2023-05-03 12:00:00,,,1756979.6912970007,,
1279,2023-05-03 13:00:00,,,2153938.0895280014,,
1280,2023-05-03 14:00:00,,,1671907.7796300014,,
1281,2023-05-03 15:00:00,,,1696789.659697001,,
1282,2023-05-04 09:00:00,,,1823810.5653340016,,
1283,2023-05-04 10:00:00,,,1815935.185143001,,
1284,2023-05-04 11:00:00,,,1819147.3561460013,,
1285,2023-05-04 12:00:00,,,1762213.117040001,,
1286,2023-05-04 13:00:00,,,1810754.033298001,,
1287,2023-05-04 14:00:00,,,1806805.3677320008,,
1288,2023-05-04 15:00:00,,,2378597.3849980016,,
1289,2023-05-05 09:00:00,,,2031295.596575001,,
1290,2023-05-05 10:00:00,,,1622979.5409800012,,
1291,2023-05-05 11:00:00,,,1883316.6440040008,,
1292,2023-05-05 12:00:00,,,1848259.7550990016,,
1293,2023-05-05 13:00:00,,,2319886.340100001,,
1294,2023-05-05 14:00:00,,,2723041.6650090013,,
1295,2023-05-05 15:00:00,,,2326595.976643001,,
1296,2023-05-08 09:00:00,,,2058553.5922450009,,
1297,2023-05-08 10:00:00,,,2056474.7765180008,,
1298,2023-05-08 11:00:00,,,2874191.0717680017,,
1299,2023-05-08 12:00:00,,,2414162.374084001,,
1300,2023-05-08 13:00:00,,,1973188.189299001,,
1301,2023-05-08 14:00:00,,,2073665.4773910008,,
1302,2023-05-08 15:00:00,,,2340864.0829720013,,
1303,2023-05-09 09:00:00,,,2787304.263898001,,
1304,2023-05-09 10:00:00,,,2334940.684387001,,
1305,2023-05-09 11:00:00,,,1995381.655636001,,
1306,2023-05-09 12:00:00,,,2335683.1269190013,,
1307,2023-05-09 13:00:00,,,2268637.313623001,,
1308,2023-05-09 14:00:00,,,2872889.4589460017,,
1309,2023-05-09 15:00:00,,,3190309.583250001,,
1310,2023-05-10 09:00:00,,,2140574.781703001,,
1311,2023-05-10 10:00:00,,,2730915.9875950017,,
1312,2023-05-10 11:00:00,,,2920904.288242001,,
1313,2023-05-10 12:00:00,,,3249935.3018570007,,
1314,2023-05-10 13:00:00,,,3277585.313633,,
1315,2023-05-10 14:00:00,,,2696611.9097910007,,
1316,2023-05-10 15:00:00,,,2503832.808598001,,
1317,2023-05-11 09:00:00,,,2499353.1761800013,,
1318,2023-05-11 10:00:00,,,3420154.7980740005,,
1319,2023-05-11 11:00:00,,,2513194.6316070007,,
1320,2023-05-11 12:00:00,,,2255496.161330001,,
1321,2023-05-11 13:00:00,,,2847952.810846001,,
1322,2023-05-11 14:00:00,,,2763181.771495001,,
1323,2023-05-11 15:00:00,,,3210132.1010510013,,
1324,2023-05-12 09:00:00,,,2600988.6796080014,,
1325,2023-05-12 10:00:00,,,2597360.323053001,,
1326,2023-05-12 11:00:00,,,2645388.058993002,,
1327,2023-05-12 12:00:00,,,2639204.405775001,,
1328,2023-05-12 13:00:00,,,3576555.4612520016,,
1329,2023-05-12 14:00:00,,,2997214.689235001,,
1330,2023-05-12 15:00:00,,,2695279.567010002,,
1331,2023-05-15 09:00:00,,,2997045.135268001,,
1332,2023-05-15 10:00:00,,,3026239.9419030007,,
1333,2023-05-15 11:00:00,,,2981858.4736600006,,
1334,2023-05-15 12:00:00,,,2847443.4579900014,,
1335,2023-05-15 13:00:00,,,2969252.6792070013,,
1336,2023-05-15 14:00:00,,,2972089.963448001,,
1337,2023-05-15 15:00:00,,,3940138.704000001,,
1338,2023-05-16 09:00:00,,,3358795.463008001,,
1339,2023-05-16 10:00:00,,,2806971.024357001,,
1340,2023-05-16 11:00:00,,,2941602.402722001,,
1341,2023-05-16 12:00:00,,,3143868.9597050007,,
1342,2023-05-16 13:00:00,,,3104342.958127001,,
1343,2023-05-16 14:00:00,,,3048895.0502820024,,
1344,2023-05-16 15:00:00,,,3120091.772361001,,
1345,2023-05-17 09:00:00,,,3023433.265133002,,
1346,2023-05-17 10:00:00,,,3234080.102322002,,
1347,2023-05-17 11:00:00,,,4194699.985033001,,
1348,2023-05-17 12:00:00,,,3402444.960516001,,
1349,2023-05-17 13:00:00,,,3269783.224815001,,
1350,2023-05-17 14:00:00,,,3102149.424594002,,
1351,2023-05-17 15:00:00,,,3377766.549090999,,
1352,2023-05-18 09:00:00,,,3412570.764056001,,
1353,2023-05-18 10:00:00,,,3117561.289720001,,
1354,2023-05-18 11:00:00,,,2912946.0856420007,,
1355,2023-05-18 12:00:00,,,3730089.7289690007,,
1356,2023-05-18 13:00:00,,,3592213.8602900016,,
1357,2023-05-18 14:00:00,,,4516402.750968001,,
1358,2023-05-18 15:00:00,,,4245817.131883002,,
1359,2023-05-19 09:00:00,,,3219439.6521110027,,
1360,2023-05-19 10:00:00,,,3426153.6425940013,,
1361,2023-05-19 11:00:00,,,3384055.094181001,,
1362,2023-05-19 12:00:00,,,3609847.861695002,,
1363,2023-05-19 13:00:00,,,3544476.6233280017,,
1364,2023-05-19 14:00:00,,,3553110.5082910024,,
1365,2023-05-19 15:00:00,,,3917597.429157002,,
1366,2023-05-22 09:00:00,,,3940227.127243001,,
1367,2023-05-22 10:00:00,,,4759652.162768,,
1368,2023-05-22 11:00:00,,,3151621.878547002,,
1369,2023-05-22 12:00:00,,,3582512.6267420016,,
1370,2023-05-22 13:00:00,,,3989410.486845001,,
1371,2023-05-22 14:00:00,,,3992682.450210002,,
1372,2023-05-22 15:00:00,,,4878093.538889,,
1373,2023-05-23 09:00:00,,,3994721.3425860014,,
1374,2023-05-23 10:00:00,,,3753878.197405002,,
1375,2023-05-23 11:00:00,,,3691637.272055001,,
1376,2023-05-23 12:00:00,,,3828985.0772390007,,
1377,2023-05-23 13:00:00,,,3843810.934842001,,
1378,2023-05-23 14:00:00,,,3730426.9532890017,,
1379,2023-05-23 15:00:00,,,3818385.1803110014,,
1380,2023-05-24 09:00:00,,,4234319.085690002,,
1381,2023-05-24 10:00:00,,,4231239.020892001,,
1382,2023-05-24 11:00:00,,,4989004.770313001,,
1383,2023-05-24 12:00:00,,,3273737.488532002,,
1384,2023-05-24 13:00:00,,,3627398.874463002,,
1385,2023-05-24 14:00:00,,,4309218.994180002,,
1386,2023-05-24 15:00:00,,,4246079.854483001,,
1387,2023-05-25 09:00:00,,,4073610.195928001,,
1388,2023-05-25 10:00:00,,,3931818.895603002,,
1389,2023-05-25 11:00:00,,,3826185.608477002,,
1390,2023-05-25 12:00:00,,,4027228.9962720014,,
1391,2023-05-25 13:00:00,,,4028459.754988002,,
1392,2023-05-25 14:00:00,,,4292870.732675002,,
1393,2023-05-25 15:00:00,,,4007100.330647001,,
1394,2023-05-26 09:00:00,,,4002665.072923001,,
1395,2023-05-26 10:00:00,,,4579836.755277002,,
1396,2023-05-26 11:00:00,,,5777424.158611003,,
1397,2023-05-26 12:00:00,,,5360371.736918001,,
1398,2023-05-26 13:00:00,,,4031150.726680001,,
1399,2023-05-26 14:00:00,,,4233201.261377,,
1400,2023-05-26 15:00:00,,,4293945.500128002,,
1401,2023-05-30 09:00:00,,,4815479.135760001,,
1402,2023-05-30 10:00:00,,,4348470.0969480015,,
1403,2023-05-30 11:00:00,,,4805749.006067001,,
1404,2023-05-30 12:00:00,,,4789205.962698001,,
1405,2023-05-30 13:00:00,,,6143375.36285,,
1406,2023-05-30 14:00:00,,,4918830.649167001,,
1407,2023-05-30 15:00:00,,,3722293.200119001,,
1408,2023-05-31 09:00:00,,,4886766.017477001,,
1409,2023-05-31 10:00:00,,,4574327.493965001,,
1410,2023-05-31 11:00:00,,,5968905.974193003,,
1411,2023-05-31 12:00:00,,,6151050.721147004,,
1412,2023-05-31 13:00:00,,,4594678.973821002,,
1413,2023-05-31 14:00:00,,,5088331.059572002,,
1414,2023-05-31 15:00:00,,,5085422.942601001,,
1415,2023-06-01 09:00:00,,,6416619.228182002,,
1416,2023-06-01 10:00:00,,,5214795.070976,,
1417,2023-06-01 11:00:00,,,3915967.678575002,,
1418,2023-06-01 12:00:00,,,4592139.6879090015,,
1419,2023-06-01 13:00:00,,,4661002.044629002,,
1420,2023-06-01 14:00:00,,,6006575.6749800015,,
1421,2023-06-01 15:00:00,,,5009237.313841001,,
1422,2023-06-02 09:00:00,,,3975176.7371540014,,
1423,2023-06-02 10:00:00,,,5550818.569741003,,
1424,2023-06-02 11:00:00,,,5210742.296608003,,
1425,2023-06-02 12:00:00,,,6717329.811241001,,
1426,2023-06-02 13:00:00,,,6760176.242096004,,
1427,2023-06-02 14:00:00,,,4752783.655238001,,
1428,2023-06-02 15:00:00,,,6214926.030451003,,
1429,2023-06-05 09:00:00,,,6123249.011027,,
1430,2023-06-05 10:00:00,,,6928109.573634002,,
1431,2023-06-05 11:00:00,,,6943479.859275003,,
1432,2023-06-05 12:00:00,,,5015555.3669540025,,
1433,2023-06-05 13:00:00,,,5824941.779244001,,
1434,2023-06-05 14:00:00,,,5807813.985416003,,
1435,2023-06-05 15:00:00,,,7002269.035754,,
1436,2023-06-06 09:00:00,,,4570803.091896001,,
1437,2023-06-06 10:00:00,,,4896280.179036003,,
1438,2023-06-06 11:00:00,,,4888229.912094002,,
1439,2023-06-06 12:00:00,,,5498819.744671002,,
1440,2023-06-06 13:00:00,,,6155784.5185250025,,
1441,2023-06-06 14:00:00,,,5348745.729740001,,
1442,2023-06-06 15:00:00,,,5213727.665711003,,
1443,2023-06-07 09:00:00,,,5299632.107136002,,
1444,2023-06-07 10:00:00,,,5447984.605645,,
1445,2023-06-07 11:00:00,,,5734214.042818002,,
1446,2023-06-07 12:00:00,,,5480018.688217003,,
1447,2023-06-07 13:00:00,,,5960189.927185003,,
1448,2023-06-07 14:00:00,,,5964853.291612002,,
1449,2023-06-07 15:00:00,,,7203371.642703001,,
1450,2023-06-08 09:00:00,,,7260392.882788001,,
1451,2023-06-08 10:00:00,,,5445746.006451002,,
1452,2023-06-08 11:00:00,,,5476257.962418,,
1453,2023-06-08 12:00:00,,,5502941.665606001,,
1454,2023-06-08 13:00:00,,,5679730.860566001,,
1455,2023-06-08 14:00:00,,,5877564.315779001,,
1456,2023-06-08 15:00:00,,,5708746.781747002,,
1457,2023-06-09 09:00:00,,,6294012.988171002,,
1458,2023-06-09 10:00:00,,,6321691.174789002,,
1459,2023-06-09 11:00:00,,,7526983.336973,,
1460,2023-06-09 12:00:00,,,5717723.353409002,,
1461,2023-06-09 13:00:00,,,5730096.330008,,
1462,2023-06-09 14:00:00,,,5644983.268468001,,
1463,2023-06-09 15:00:00,,,5720641.338744003,,
1464,2023-06-12 09:00:00,,,6452582.126294001,,
1465,2023-06-12 10:00:00,,,7713740.981802999,,
1466,2023-06-12 11:00:00,,,5841445.941077001,,
1467,2023-06-12 12:00:00,,,5747216.157445002,,
1468,2023-06-12 13:00:00,,,5853089.313715002,,
1469,2023-06-12 14:00:00,,,6523209.702471,,
1470,2023-06-12 15:00:00,,,7897410.374644003,,
1471,2023-06-13 09:00:00,,,5973717.240299,,
1472,2023-06-13 10:00:00,,,5970885.573161003,,
1473,2023-06-13 11:00:00,,,5997095.120540002,,
1474,2023-06-13 12:00:00,,,6236659.764838001,,
1475,2023-06-13 13:00:00,,,5916384.619478001,,
1476,2023-06-13 14:00:00,,,6083699.302704002,,
1477,2023-06-13 15:00:00,,,5900618.039578001,,
1478,2023-06-14 09:00:00,,,6053137.985583002,,
1479,2023-06-14 10:00:00,,,6923040.057126003,,
1480,2023-06-14 11:00:00,,,5969957.931201002,,
1481,2023-06-14 12:00:00,,,6110464.808224,,
1482,2023-06-14 13:00:00,,,7210990.664371001,,
1483,2023-06-14 14:00:00,,,7172803.703382002,,
1484,2023-06-14 15:00:00,,,8520948.649062002,,
1485,2023-06-15 09:00:00,,,5857852.965765001,,
1486,2023-06-15 10:00:00,,,6671572.351604001,,
1487,2023-06-15 11:00:00,,,7331169.853976003,,
1488,2023-06-15 12:00:00,,,7333619.969168003,,
1489,2023-06-15 13:00:00,,,8759848.113696001,,
1490,2023-06-15 14:00:00,,,7065351.470834002,,
1491,2023-06-15 15:00:00,,,6501490.524809002,,
1492,2023-06-16 09:00:00,,,6647892.397405002,,
1493,2023-06-16 10:00:00,,,6554115.631061003,,
1494,2023-06-16 11:00:00,,,6870020.390265003,,
1495,2023-06-16 12:00:00,,,6517272.575016002,,
1496,2023-06-16 13:00:00,,,6622658.664305003,,
1497,2023-06-16 14:00:00,,,7740336.912475003,,
1498,2023-06-16 15:00:00,,,7703806.886397002,,
1499,2023-06-20 09:00:00,,,9053894.073129004,,
1500,2023-06-20 10:00:00,,,6131534.195510002,,
1501,2023-06-20 11:00:00,,,6252105.151321001,,
1502,2023-06-20 12:00:00,,,7442008.496592,,
1503,2023-06-20 13:00:00,,,7654879.804854004,,
1504,2023-06-20 14:00:00,,,7048216.4605450025,,
1505,2023-06-20 15:00:00,,,6685842.345288001,,
1506,2023-06-21 09:00:00,,,6926514.332532003,,
1507,2023-06-21 10:00:00,,,6681825.3252610015,,
1508,2023-06-21 11:00:00,,,6779097.729571004,,
1509,2023-06-21 12:00:00,,,7719018.925976002,,
1510,2023-06-21 13:00:00,,,6670637.651172,,
1511,2023-06-21 14:00:00,,,6700358.069336003,,
1512,2023-06-21 15:00:00,,,8120811.307240001,,
1513,2023-06-22 09:00:00,,,9370319.171484,,
1514,2023-06-22 10:00:00,,,6968978.359483002,,
1515,2023-06-22 11:00:00,,,7138585.348725002,,
1516,2023-06-22 12:00:00,,,9267195.299297003,,
1517,2023-06-22 13:00:00,,,8316778.195217003,,
1518,2023-06-22 14:00:00,,,8630986.139018003,,
1519,2023-06-22 15:00:00,,,6899644.811896001,,
1520,2023-06-23 09:00:00,,,8292993.142368002,,
1521,2023-06-23 10:00:00,,,9611839.392448002,,
1522,2023-06-23 11:00:00,,,8671036.380579002,,
1523,2023-06-23 12:00:00,,,7900513.045474002,,
1524,2023-06-23 13:00:00,,,7918743.624456002,,
1525,2023-06-23 14:00:00,,,7212286.620229002,,
1526,2023-06-23 15:00:00,,,6942295.230959002,,
1527,2023-06-26 09:00:00,,,7133756.449368002,,
1528,2023-06-26 10:00:00,,,8437632.988888001,,
